x,y,z
-62.49541081013176,-16.02572897075911,-142.53413476998637
-27.33210507327307,45.72444475705327,-1.0820068450541254
221.4422229320968,-405.73278369367995,523.8802186140158
88.11302686476574,-4892.6182298917865,-2488.8999479744643
34.479361490574185,-53.34191272476591,-133.88502883842455
55.20761697900689,-209.8551268426851,254.95485085469514
65.06243445744215,-157.04809975354456,158.98218921084134
109.13899851859075,-487.0763573867547,522.7599000518396
182.414615492024,-516.9957397051652,641.2967848091912
15.18969402212894,-43.92513553753319,58.97154332865504
163.05990427882114,-315.4758542135501,318.53581231756755
517.4182537885196,-1135.5306553211017,1323.7174813276692
-55.149059631764445,0.7401618906432779,-11.832048906158612
-54.13949149345473,-7.992111329230934,-11.255101238608294
167.24314609095129,-379.1102543132867,331.24251286499407
-6.719860498789935,27.611475469087576,12.798218089123875
183.24288197903635,-487.98185317207407,446.4095494439667
170.88703784963624,-460.53495439191545,420.5443123943224
154.1954021155274,-151.6481079272279,-51.65631958940394
64.68704159069645,-131.85149492717355,168.81340285863868
52.421260737154334,-1961.326153490003,-1200.1882065154764
20.175103491183688,-49.679571707681134,7.87766299808487
2.0283552560837146,-33.17414369703005,-30.536174851541563
283.7071172185513,-734.7911005195741,659.7316217499147
42.50607222117159,-83.1721279778833,79.84592107903286
103.59166793158288,-339.4392501986753,378.82769034973376
230.16912981503927,-425.77337622268675,534.0637516150315
9.417430663844845,-144.5252468163728,-202.55308703734485
179.74957851086302,-1042.5202172961153,80.61653958107911
1110.4259863345524,539.6805896792436,474.05874118762983
88.86766392447605,-17.718226464568975,138.1099439416171
-1.8913945712281846,-4.640639607644037,27.821988223308086
-216.86188055368868,-2276.8034557450255,-1172.1932215595803
129.10395135663595,-243.2026884348472,308.4376657967798
10.783115597778393,-26.39740174486472,28.136544552861523
274.51081258999534,-793.7463152624729,869.8726955011449
265.76838262080304,-663.6778018148774,655.469197522885
23.67607119562094,-101.33281741843014,104.5720779930426
83.31607523371703,-181.3576182139095,180.18001577430124
3.7446542882378426,-37.755179157144575,-12.343679981411467
94.00725162446858,-407.8701941371318,361.0957908651833
188.74421397523673,-539.9130463379003,526.0149880801862
159.70258244179502,-294.34583803124247,356.53124782563907
-65.29163814140881,-120.12853796381614,-45.25051067653619
76.49630854468906,-229.28026254516635,204.58331201555845
325.1849708954492,-715.752844636977,622.1085122370545
-7.952266944359553,-35.556267706197424,23.983150446529514
17.058717514816802,-33.85434379104796,25.97551166516676
937.242965821199,-518.4447713223349,532.1266790034254
15.757434271511842,-18.854392860008282,22.317780499401202
-16.180592689871524,-15.967840661104669,4.102009852017521
581.6955239742559,-1579.7133903670906,1503.8715051769645
310.31254019762264,-656.8066877987582,823.9560089949728
122.28010016590562,-430.58789759166086,354.5722334123323
79.32874078463738,-263.5350098229635,317.3245839816612
355.56461971229413,-815.0881891833709,721.0474773984198
70.4881691101476,-157.41990276342295,193.9272294404623
104.22382401030087,-444.04119464888436,520.5983015372423
-251.88542605159128,-45.10332312980179,-89.5335635080892
